id,ActualTime,WatchTimeStamp,Ax watch,Ay watch,Az watch,Gx watch,Gy watch,Gz watch,Esense TimeStamp,Ax esense,Ay esense,Az esense,Gx esense,Gy esense,Gz esense
8463,13:04.7,2025-06-23T13:13:04.771020,1.156399369,-0.684741676,9.646238327,-0.007330383,0.00122173,0,2025-06-23T13:13:04.643,1230,-5364,6945,65,-121,58
8464,13:04.8,2025-06-23T13:13:04.862130,1.07739079,-0.713472128,9.662998199,-0.009773844,0,-0.00122173,2025-06-23T13:13:04.759,1229,-5356,6944,67,-118,60
8465,13:04.9,2025-06-23T13:13:04.862130,1.07739079,-0.713472128,9.662998199,-0.009773844,0,-0.00122173,2025-06-23T13:13:04.929,1225,-5357,6941,70,-125,54
8466,13:05.0,2025-06-23T13:13:05.067175,1.130063176,-0.701501071,9.605537415,-0.004886922,0.00122173,0,2025-06-23T13:13:04.996,1228,-5364,6942,63,-118,59
8467,13:05.2,2025-06-23T13:13:05.067175,1.130063176,-0.701501071,9.605537415,-0.004886922,0.00122173,0,2025-06-23T13:13:05.096,1232,-5363,6941,65,-115,65
8468,13:05.2,2025-06-23T13:13:05.266343,1.144428372,-0.715866327,9.607931137,0.007330383,0.002443461,0,2025-06-23T13:13:05.207,1229,-5360,6951,69,-123,59
8469,13:05.3,2025-06-23T13:13:05.366657,1.209071875,-0.672770679,9.672574997,-0.004886922,-0.00122173,0,2025-06-23T13:13:05.276,1226,-5364,6944,61,-115,64
8470,13:05.4,2025-06-23T13:13:05.470803,1.132457376,-0.725443125,9.63666153,-0.009773844,0,-0.00122173,2025-06-23T13:13:05.382,1225,-5354,6937,61,-126,53
8471,13:05.5,2025-06-23T13:13:05.564086,1.096544385,-0.766144514,9.62469101,0.008552114,-0.00122173,0.00122173,2025-06-23T13:13:05.477,1228,-5360,6947,74,-128,50
8472,13:05.6,2025-06-23T13:13:05.564086,1.096544385,-0.766144514,9.62469101,0.008552114,-0.00122173,0.00122173,2025-06-23T13:13:05.630,1236,-5353,6945,75,-121,59
8473,13:05.7,2025-06-23T13:13:05.779388,1.07739079,-0.768538773,9.639056206,-0.00122173,-0.00122173,0,2025-06-23T13:13:05.630,1236,-5353,6945,75,-121,59
8474,13:05.8,2025-06-23T13:13:05.864603,1.144428372,-0.689530075,9.62469101,0.004886922,-0.003665192,0,2025-06-23T13:13:05.825,1228,-5360,6934,70,-128,51
8475,13:05.9,2025-06-23T13:13:05.981636,1.177947283,-0.715866327,9.615114212,0.002443461,0,0,2025-06-23T13:13:05.907,1223,-5365,6951,65,-103,76
8476,13:06.0,2025-06-23T13:13:06.075911,1.11569798,-0.737414122,9.660603523,-0.004886922,-0.00122173,0,2025-06-23T13:13:06.009,1228,-5372,6943,56,-117,62
8477,13:06.4,2025-06-23T13:13:06.175071,1.122880578,-0.725443125,9.660603523,0.003665192,0,0,2025-06-23T13:13:06.091,1229,-5355,6947,72,123,46
8478,13:06.4,2025-06-23T13:13:06.175071,1.122880578,-0.725443125,9.660603523,0.003665192,0,0,2025-06-23T13:13:06.433,1226,-5354,6944,72,126,49
8479,13:06.5,2025-06-23T13:13:06.374992,1.180341482,-0.718260527,9.627084732,-0.004886922,0,0,2025-06-23T13:13:06.485,1223,-5354,6941,71,-112,65
8480,13:06.6,2025-06-23T13:13:06.671988,1.168370485,-0.689530075,9.63666153,-0.007330383,-0.00122173,-0.00122173,2025-06-23T13:13:06.540,1237,-5356,6954,74,-127,51
8481,13:06.7,2025-06-23T13:13:06.671988,1.168370485,-0.689530075,9.63666153,-0.007330383,-0.00122173,-0.00122173,2025-06-23T13:13:06.714,1231,-5358,6947,69,-113,66
8482,13:06.8,2025-06-23T13:13:06.876983,1.055842996,-0.684741676,9.631873131,0.002443461,0,0,2025-06-23T13:13:06.829,1231,-5368,6944,61,-119,60
8483,13:06.9,2025-06-23T13:13:06.876983,1.055842996,-0.684741676,9.631873131,0.002443461,0,0,2025-06-23T13:13:06.898,1230,-5366,6947,61,-112,66
8484,13:07.0,2025-06-23T13:13:06.972971,1.113303781,-0.737414122,9.701305389,-0.006108652,0,-0.00122173,2025-06-23T13:13:07.008,1227,-5361,6949,68,-117,62
8485,13:07.1,2025-06-23T13:13:07.075100,1.118092179,-0.70628953,9.670180321,0.008552114,0,0,2025-06-23T13:13:07.096,1228,-5365,6949,66,-120,62
8486,13:07.2,2025-06-23T13:13:07.272288,1.086967587,-0.770932972,9.627084732,-0.009773844,-0.00122173,-0.00122173,2025-06-23T13:13:07.166,1219,-5348,6936,74,-117,61
8487,13:07.3,2025-06-23T13:13:07.272288,1.086967587,-0.770932972,9.627084732,-0.009773844,-0.00122173,-0.00122173,2025-06-23T13:13:07.258,1224,-5360,6936,67,-125,53
8488,13:07.4,2025-06-23T13:13:07.466067,1.173158884,-0.749385118,9.533711433,0.010995574,-0.00122173,0,2025-06-23T13:13:07.388,1236,-5356,6941,58,-125,56
8489,13:07.6,2025-06-23T13:13:07.567879,1.125274777,-0.732625723,9.648633003,-0.010995574,-0.00122173,-0.00122173,2025-06-23T13:13:07.560,1226,-5358,6940,69,-127,51
8490,13:07.6,2025-06-23T13:13:07.567879,1.125274777,-0.732625723,9.648633003,-0.010995574,-0.00122173,-0.00122173,2025-06-23T13:13:07.624,1230,-5356,6940,72,124,50
8491,13:07.7,2025-06-23T13:13:07.668948,1.163581967,-0.763750315,9.615114212,0.009773844,-0.002443461,0.00122173,2025-06-23T13:13:07.700,1234,-5357,6947,70,-116,63
8492,13:07.8,2025-06-23T13:13:07.863,1.101332784,-0.696712673,9.679757118,-0.007330383,-0.00122173,-0.00122173,2025-06-23T13:13:07.810,1227,-5360,6944,73,-123,59
8493,13:07.9,2025-06-23T13:13:07.863,1.101332784,-0.696712673,9.679757118,-0.007330383,-0.00122173,-0.00122173,2025-06-23T13:13:07.886,1233,-5357,6937,73,-126,54
8494,13:08.0,2025-06-23T13:13:07.988283,1.142034173,-0.74459672,9.679757118,0.006108652,-0.003665192,0,2025-06-23T13:13:07.886,1233,-5357,6937,73,-126,54
8495,13:08.1,2025-06-23T13:13:08.179331,1.120486379,-0.720654726,9.670180321,-0.006108652,-0.00122173,-0.00122173,2025-06-23T13:13:08.089,1236,-5360,6948,76,-122,57
8496,13:08.2,2025-06-23T13:13:08.179331,1.120486379,-0.720654726,9.670180321,-0.006108652,-0.00122173,-0.00122173,2025-06-23T13:13:08.161,1230,-5370,6953,66,-117,60
8497,13:08.3,2025-06-23T13:13:08.281514,1.113303781,-0.797269166,9.665391922,0.003665192,-0.002443461,0,2025-06-23T13:13:08.330,1224,-5369,6932,64,-118,63
8498,13:08.4,2025-06-23T13:13:08.378130,1.130063176,-0.778115571,9.619902611,0.012217305,0,0,2025-06-23T13:13:08.429,1232,-5363,6932,59,-113,70
8499,13:08.5,2025-06-23T13:13:08.569545,1.170764685,-0.701501071,9.682151794,0.003665192,0.00122173,0,2025-06-23T13:13:08.431,1226,-5361,6954,63,-122,57
8500,13:08.6,2025-06-23T13:13:08.569545,1.170764685,-0.701501071,9.682151794,0.003665192,0.00122173,0,2025-06-23T13:13:08.609,1235,-5370,6956,62,-114,67
8501,13:08.7,2025-06-23T13:13:08.768111,1.113303781,-0.696712673,9.641449928,-0.004886922,-0.00122173,-0.00122173,2025-06-23T13:13:08.700,1235,-5362,6947,72,-113,62
8502,13:08.8,2025-06-23T13:13:08.768111,1.113303781,-0.696712673,9.641449928,-0.004886922,-0.00122173,-0.00122173,2025-06-23T13:13:08.802,1232,-5354,6945,70,-122,62
8503,13:09.0,2025-06-23T13:13:08.981481,1.106121182,-0.756567717,9.701305389,0.003665192,-0.00122173,0,2025-06-23T13:13:08.878,1229,-5369,6932,61,-120,61
8504,13:09.0,2025-06-23T13:13:08.981481,1.106121182,-0.756567717,9.701305389,0.003665192,-0.00122173,0,2025-06-23T13:13:09.000,1232,-5352,6932,74,108,33
8505,13:09.1,2025-06-23T13:13:09.173429,1.101332784,-0.749385118,9.627084732,-0.004886922,0.002443461,0.00122173,2025-06-23T13:13:09.075,1229,-5365,6947,63,116,42
8506,13:09.2,2025-06-23T13:13:09.173429,1.101332784,-0.749385118,9.627084732,-0.004886922,0.002443461,0.00122173,2025-06-23T13:13:09.230,1230,-5357,6937,61,-96,83
8507,13:09.3,2025-06-23T13:13:09.370295,1.122880578,-0.754173517,9.58638382,0,0,0,2025-06-23T13:13:09.330,1230,-5359,6936,70,-126,56
8508,13:09.4,2025-06-23T13:13:09.370295,1.122880578,-0.754173517,9.58638382,0,0,0,2025-06-23T13:13:09.424,1223,-5361,6939,69,-126,51
8509,13:09.5,2025-06-23T13:13:09.472137,1.103726983,-0.756567717,9.567230225,-0.002443461,-0.002443461,0,2025-06-23T13:13:09.507,1226,-5376,6939,54,-103,78
8510,13:09.6,2025-06-23T13:13:09.572631,1.118092179,-0.821211159,9.646238327,0.008552114,0,0.00122173,2025-06-23T13:13:09.596,1225,-5372,6942,67,-117,62
8511,13:09.7,2025-06-23T13:13:09.696994,1.144428372,-0.857124209,9.631873131,0.00122173,-0.002443461,0,2025-06-23T13:13:09.718,1226,-5364,6942,76,126,51
8512,13:09.8,2025-06-23T13:13:09.864966,1.11569798,-0.723048925,9.622296333,0.008552114,-0.006108652,0,2025-06-23T13:13:09.790,1232,-5365,6945,66,-95,87
8513,13:09.9,2025-06-23T13:13:09.962229,1.110909581,-0.81642276,9.641449928,0.00122173,0,0,2025-06-23T13:13:09.880,1235,-5361,6944,68,-128,50
8514,13:10.0,2025-06-23T13:13:09.962229,1.110909581,-0.81642276,9.641449928,0.00122173,0,0,2025-06-23T13:13:09.975,1227,-5369,6935,65,125,52
8515,13:10.1,2025-06-23T13:13:10.062915,1.175553083,-0.756567717,9.62469101,-0.002443461,-0.003665192,0,2025-06-23T13:13:10.073,1235,-5364,6937,59,-103,79
8516,13:10.3,2025-06-23T13:13:10.176138,1.058237195,-0.746990919,9.670180321,0.009773844,0,0,2025-06-23T13:13:10.137,1241,-5366,6948,69,-122,59
8517,13:10.4,2025-06-23T13:13:10.176138,1.058237195,-0.746990919,9.670180321,0.009773844,0,0,2025-06-23T13:13:10.329,1230,-5358,6947,71,-106,71
8518,13:10.4,2025-06-23T13:13:10.176138,1.058237195,-0.746990919,9.670180321,0.009773844,0,0,2025-06-23T13:13:10.410,1233,-5364,6954,71,-122,59
8519,13:10.5,2025-06-23T13:13:10.176138,1.058237195,-0.746990919,9.670180321,0.009773844,0,0,2025-06-23T13:13:10.507,1223,-5363,6937,70,-128,50
8520,13:10.6,2025-06-23T13:13:10.176138,1.058237195,-0.746990919,9.670180321,0.009773844,0,0,2025-06-23T13:13:10.595,1227,-5367,6939,65,-106,72
8521,13:10.7,2025-06-23T13:13:10.771556,1.084573388,-0.711077929,9.646238327,0.010995574,0.00122173,0.00122173,2025-06-23T13:13:10.672,1226,-5365,6938,56,-119,61
8522,13:10.8,2025-06-23T13:13:10.875229,1.168370485,-0.751779318,9.660603523,-0.006108652,0.003665192,-0.00122173,2025-06-23T13:13:10.784,1225,-5355,6935,73,123,45
8523,13:10.9,2025-06-23T13:13:10.875229,1.168370485,-0.751779318,9.660603523,-0.006108652,0.003665192,-0.00122173,2025-06-23T13:13:10.864,1234,-5374,6932,56,-110,75
8524,13:11.0,2025-06-23T13:13:11.070869,1.185129881,-0.679953277,9.59835434,0.009773844,-0.00122173,0.00122173,2025-06-23T13:13:10.864,1234,-5374,6932,56,-110,75
8525,13:11.1,2025-06-23T13:13:11.174427,1.130063176,-0.763750315,9.655815125,-0.003665192,0.003665192,-0.00122173,2025-06-23T13:13:11.126,1230,-5363,6937,60,-104,76
8526,13:11.2,2025-06-23T13:13:11.174427,1.130063176,-0.763750315,9.655815125,-0.003665192,0.003665192,-0.00122173,2025-06-23T13:13:11.225,1233,-5355,6941,74,-120,59
8527,13:11.4,2025-06-23T13:13:11.270723,1.175553083,-0.715866327,9.689333916,-0.007330383,0,-0.00122173,2025-06-23T13:13:11.313,1227,-5359,6932,66,-124,56
8528,13:11.4,2025-06-23T13:13:11.467908,1.161187768,-0.799663365,9.610325813,-0.00122173,0,0,2025-06-23T13:13:11.404,1229,-5362,6940,64,-112,67
8529,13:11.6,2025-06-23T13:13:11.573532,1.137245774,-0.792480767,9.617507935,-0.002443461,0,-0.00122173,2025-06-23T13:13:11.518,1232,-5371,6942,60,-121,62
8530,13:11.6,2025-06-23T13:13:11.662191,1.120486379,-0.737414122,9.617507935,0.007330383,0.00122173,0,2025-06-23T13:13:11.599,1231,-5365,6935,68,125,48
8531,13:11.7,2025-06-23T13:13:11.662191,1.120486379,-0.737414122,9.617507935,0.007330383,0.00122173,0,2025-06-23T13:13:11.675,1236,-5351,6949,79,92,16
8532,13:11.8,2025-06-23T13:13:11.799772,1.120486379,-0.696712673,9.651026726,-0.00122173,0.006108652,0.002443461,2025-06-23T13:13:11.769,1219,-5373,6942,68,74,-257
8533,13:11.9,2025-06-23T13:13:11.982370,1.173158884,-0.754173517,9.639056206,0.003665192,0.002443461,0.00122173,2025-06-23T13:13:11.851,1226,-5372,6933,49,-6,-83
8534,13:12.0,2025-06-23T13:13:12.080170,1.106121182,-0.644040287,9.591172218,-0.004886922,0.004886922,0.00122173,2025-06-23T13:13:12.026,1208,-5633,6943,55,-81,101
8535,13:12.1,2025-06-23T13:13:12.080170,1.106121182,-0.644040287,9.591172218,-0.004886922,0.004886922,0.00122173,2025-06-23T13:13:12.122,1209,-5368,6950,81,81,7
8536,13:12.2,2025-06-23T13:13:12.186732,1.15161097,-0.723048925,9.610325813,-0.006108652,0.008552114,0.00122173,2025-06-23T13:13:12.122,1209,-5368,6950,81,81,7
8537,13:12.3,2025-06-23T13:13:12.283182,1.084573388,-0.689530075,9.617507935,0,-0.003665192,0,2025-06-23T13:13:12.299,1250,-5359,6938,71,85,10
8538,13:12.4,2025-06-23T13:13:12.381319,1.177947283,-0.778115571,9.610325813,0.006108652,0.008552114,0,2025-06-23T13:13:12.390,1233,-5370,6933,51,-69,110
8539,13:12.5,2025-06-23T13:13:12.576976,1.139639974,-0.749385118,9.615114212,0.00122173,0.002443461,0,2025-06-23T13:13:12.468,1218,-5633,6947,57,-59,119
8540,13:12.6,2025-06-23T13:13:12.576976,1.139639974,-0.749385118,9.615114212,0.00122173,0.002443461,0,2025-06-23T13:13:12.604,1223,-5369,6947,66,-76,102
8541,13:12.7,2025-06-23T13:13:12.674854,1.137245774,-0.699106872,9.655815125,0.008552114,0,0,2025-06-23T13:13:12.654,1241,-5364,6939,60,124,49
8542,13:12.8,2025-06-23T13:13:12.873858,1.098938584,-0.720654726,9.665391922,0.012217305,0.002443461,0.00122173,2025-06-23T13:13:12.830,1234,-5356,6954,68,-122,58
8543,13:12.9,2025-06-23T13:13:12.974302,1.173158884,-0.761356115,9.646238327,0.007330383,-0.002443461,0,2025-06-23T13:13:12.924,1237,-5368,6932,62,114,39
8544,13:13.0,2025-06-23T13:13:12.974302,1.173158884,-0.761356115,9.646238327,0.007330383,-0.002443461,0,2025-06-23T13:13:13.028,1220,-5369,6942,74,109,34
8545,13:13.1,2025-06-23T13:13:13.173356,1.125274777,-0.723048925,9.62469101,0.008552114,-0.002443461,0.00122173,2025-06-23T13:13:13.124,1226,-5365,6941,59,-82,100
8546,13:13.2,2025-06-23T13:13:13.173356,1.125274777,-0.723048925,9.62469101,0.008552114,-0.002443461,0.00122173,2025-06-23T13:13:13.191,1224,-5364,6940,60,-86,82
8547,13:13.3,2025-06-23T13:13:13.369514,1.149216771,-0.749385118,9.634267807,-0.006108652,-0.00122173,-0.00122173,2025-06-23T13:13:13.298,1227,-5372,6936,61,113,38
8548,13:13.4,2025-06-23T13:13:13.369514,1.149216771,-0.749385118,9.634267807,-0.006108652,-0.00122173,-0.00122173,2025-06-23T13:13:13.387,1228,-5366,6941,52,-94,89
8549,13:13.5,2025-06-23T13:13:13.470379,1.130063176,-0.770932972,9.595960617,0.007330383,-0.002443461,0,2025-06-23T13:13:13.472,1233,-5365,6952,61,-117,62
8550,13:13.6,2025-06-23T13:13:13.598308,1.15161097,-0.715866327,9.629479408,0.009773844,-0.00122173,0.00122173,2025-06-23T13:13:13.577,1221,-5370,6942,65,-118,52
8551,13:13.7,2025-06-23T13:13:13.685716,1.15400517,-0.653617084,9.682151794,-0.009773844,0,0,2025-06-23T13:13:13.649,1225,-5360,6943,71,-102,80
8552,13:13.8,2025-06-23T13:13:13.786966,1.082179189,-0.754173517,9.670180321,0.008552114,0,0,2025-06-23T13:13:13.752,1236,-5357,6955,74,119,43
8553,13:13.9,2025-06-23T13:13:13.975273,1.149216771,-0.694318473,9.63666153,-0.008552114,0,-0.00122173,2025-06-23T13:13:13.843,1229,-5361,6939,58,-118,64
8554,13:14.0,2025-06-23T13:13:14.083229,1.149216771,-0.663193882,9.603142738,0.006108652,0.002443461,0.00122173,2025-06-23T13:13:14.029,1225,-5353,6943,74,-122,55
8555,13:14.1,2025-06-23T13:13:14.188626,1.118092179,-0.727837324,9.643844604,0.00122173,0.002443461,0,2025-06-23T13:13:14.093,1235,-5357,6946,68,-115,64
8556,13:14.2,2025-06-23T13:13:14.188626,1.118092179,-0.727837324,9.643844604,0.00122173,0.002443461,0,2025-06-23T13:13:14.216,1234,-5361,6947,69,-114,65
8557,13:14.3,2025-06-23T13:13:14.382889,1.11569798,-0.775721371,9.674968719,0.00122173,0.00122173,0.00122173,2025-06-23T13:13:14.273,1228,-5356,6943,68,125,49
8558,13:14.4,2025-06-23T13:13:14.382889,1.11569798,-0.775721371,9.674968719,0.00122173,0.00122173,0.00122173,2025-06-23T13:13:14.408,1232,-5353,6947,72,-115,61
8559,13:14.5,2025-06-23T13:13:14.481760,1.130063176,-0.677559078,9.658209801,0.004886922,0,0,2025-06-23T13:13:14.478,1233,-5369,6944,62,-124,57
8560,13:14.6,2025-06-23T13:13:14.580564,1.139639974,-0.727837324,9.619902611,-0.003665192,0.002443461,0,2025-06-23T13:13:14.630,1235,-5368,6935,56,-122,60
8561,13:14.7,2025-06-23T13:13:14.681258,1.113303781,-0.746990919,9.583989143,0.00122173,0,0,2025-06-23T13:13:14.731,1236,-5364,6946,60,-111,71
8562,13:14.8,2025-06-23T13:13:14.782169,1.194706678,-0.718260527,9.612719536,0.006108652,0.00122173,0.00122173,2025-06-23T13:13:14.815,1231,-5357,6942,69,-116,63
8563,13:14.9,2025-06-23T13:13:14.962692,1.094150186,-0.715866327,9.689333916,0,-0.00122173,0,2025-06-23T13:13:14.924,1227,-5366,6934,61,-119,63
8564,13:15.0,2025-06-23T13:13:14.962692,1.094150186,-0.715866327,9.689333916,0,-0.00122173,0,2025-06-23T13:13:14.995,1232,-5362,6936,75,126,48
8565,13:15.1,2025-06-23T13:13:15.080984,1.18752408,-0.732625723,9.646238327,0.004886922,0.002443461,0.00122173,2025-06-23T13:13:15.094,1225,-5365,6937,59,-122,59
8566,13:15.2,2025-06-23T13:13:15.273646,1.161187768,-0.715866327,9.631873131,-0.00122173,0,0,2025-06-23T13:13:15.183,1228,-5354,6945,73,-124,54
8567,13:15.3,2025-06-23T13:13:15.380156,1.074996591,-0.790086567,9.627084732,0.006108652,0.00122173,0,2025-06-23T13:13:15.268,1230,-5363,6946,69,-125,54
8568,13:15.4,2025-06-23T13:13:15.470876,1.177947283,-0.74220252,9.641449928,-0.008552114,-0.00122173,0,2025-06-23T13:13:15.366,1224,-5368,6941,68,-112,68
8569,13:15.5,2025-06-23T13:13:15.470876,1.177947283,-0.74220252,9.641449928,-0.008552114,-0.00122173,0,2025-06-23T13:13:15.528,1230,-5374,6939,57,-115,65
8570,13:15.6,2025-06-23T13:13:15.687041,1.012747288,-0.727837324,9.641449928,0.009773844,0.00122173,0,2025-06-23T13:13:15.621,1232,-5356,6951,68,-120,60
8571,13:15.8,2025-06-23T13:13:15.687041,1.012747288,-0.727837324,9.641449928,0.009773844,0.00122173,0,2025-06-23T13:13:15.718,1236,-5365,6952,61,-124,59
8572,13:15.8,2025-06-23T13:13:15.794222,1.096544385,-0.756567717,9.667786598,-0.008552114,0,-0.00122173,2025-06-23T13:13:15.830,1238,-5368,6952,64,-111,70
8573,13:15.9,2025-06-23T13:13:15.890159,1.146822572,-0.725443125,9.607931137,-0.004886922,-0.00122173,-0.00122173,2025-06-23T13:13:15.900,1231,-5356,6945,75,-126,53
8574,13:16.0,2025-06-23T13:13:15.989958,1.165976286,-0.723048925,9.62469101,0.009773844,-0.00122173,0.00122173,2025-06-23T13:13:15.991,1229,-5358,6954,71,127,53
8575,13:16.1,2025-06-23T13:13:16.083675,1.072602391,-0.665588081,9.653421402,-0.008552114,-0.00122173,-0.00122173,2025-06-23T13:13:16.095,1237,-5366,6937,65,-120,58
8576,13:16.2,2025-06-23T13:13:16.191365,1.182735682,-0.737414122,9.684545517,-0.004886922,0.002443461,-0.00122173,2025-06-23T13:13:16.179,1232,-5361,6944,73,-123,54
8577,13:16.3,2025-06-23T13:13:16.281489,1.11569798,-0.756567717,9.631873131,0.008552114,0,0.00122173,2025-06-23T13:13:16.274,1230,-5360,6929,61,-126,54
8578,13:16.5,2025-06-23T13:13:16.480129,1.132457376,-0.701501071,9.564835548,-0.008552114,0.00122173,0,2025-06-23T13:13:16.348,1231,-5356,6944,69,-117,60
8579,13:16.5,2025-06-23T13:13:16.580159,1.098938584,-0.730231524,9.581595421,0.009773844,0,0.00122173,2025-06-23T13:13:16.460,1229,-5365,6938,65,-116,63
8580,13:16.6,2025-06-23T13:13:16.677993,1.161187768,-0.694318473,9.651026726,-0.006108652,0.003665192,-0.00122173,2025-06-23T13:13:16.608,1229,-5363,6946,74,-127,51
8581,13:16.7,2025-06-23T13:13:16.783065,1.101332784,-0.754173517,9.617507935,0.00122173,0.00122173,0,2025-06-23T13:13:16.703,1235,-5349,6939,63,126,55
8582,13:16.8,2025-06-23T13:13:16.783065,1.101332784,-0.754173517,9.617507935,0.00122173,0.00122173,0,2025-06-23T13:13:16.791,1223,-5355,6934,72,-110,70
8583,13:16.9,2025-06-23T13:13:16.971505,1.084573388,-0.701501071,9.622296333,-0.007330383,0,0,2025-06-23T13:13:16.791,1223,-5355,6934,72,-110,70
8584,13:17.0,2025-06-23T13:13:16.971505,1.084573388,-0.701501071,9.622296333,-0.007330383,0,0,2025-06-23T13:13:16.989,1235,-5361,6948,73,126,51
8585,13:17.1,2025-06-23T13:13:17.075834,1.125274777,-0.687135875,9.677363396,0.002443461,-0.00122173,-0.00122173,2025-06-23T13:13:17.062,1229,-5358,6949,72,-110,70
8586,13:17.2,2025-06-23T13:13:17.280606,1.11569798,-0.66798228,9.677363396,-0.00122173,0,0,2025-06-23T13:13:17.156,1239,-5374,6941,57,-113,67
8587,13:17.3,2025-06-23T13:13:17.375614,1.161187768,-0.696712673,9.615114212,0,-0.002443461,-0.00122173,2025-06-23T13:13:17.256,1231,-5360,6934,73,-125,52
8588,13:17.4,2025-06-23T13:13:17.472514,1.161187768,-0.739808321,9.643844604,0.008552114,0.002443461,0.00122173,2025-06-23T13:13:17.336,1230,-5358,6951,72,-109,69
8589,13:17.5,2025-06-23T13:13:17.472514,1.161187768,-0.739808321,9.643844604,0.008552114,0.002443461,0.00122173,2025-06-23T13:13:17.518,1231,-5364,6949,66,-117,63
8590,13:17.6,2025-06-23T13:13:17.666675,1.161187768,-0.718260527,9.583989143,-0.004886922,0.00122173,0.00122173,2025-06-23T13:13:17.630,1227,-5360,6944,73,-118,59
8591,13:17.7,2025-06-23T13:13:17.666675,1.161187768,-0.718260527,9.583989143,-0.004886922,0.00122173,0.00122173,2025-06-23T13:13:17.705,1223,-5350,6945,74,-115,61
8592,13:17.8,2025-06-23T13:13:17.793581,1.120486379,-0.737414122,9.631873131,0.004886922,-0.00122173,0,2025-06-23T13:13:17.791,1235,-5366,6929,62,-121,60
8593,13:17.9,2025-06-23T13:13:17.894859,1.170764685,-0.725443125,9.651026726,0.002443461,0.003665192,0,2025-06-23T13:13:17.892,1233,-5372,6936,63,-122,60
8594,13:18.1,2025-06-23T13:13:17.992886,1.142034173,-0.751779318,9.605537415,-0.006108652,-0.00122173,-0.00122173,2025-06-23T13:13:17.982,1235,-5368,6947,62,-107,74
8595,13:18.1,2025-06-23T13:13:18.084555,1.144428372,-0.785298169,9.610325813,0.009773844,-0.00122173,0,2025-06-23T13:13:17.982,1235,-5368,6947,62,-107,74
8596,13:18.2,2025-06-23T13:13:18.268893,1.149216771,-0.600944638,9.600749016,-0.006108652,0,-0.00122173,2025-06-23T13:13:18.229,1233,-5373,6938,60,-123,58
8597,13:18.3,2025-06-23T13:13:18.268893,1.149216771,-0.600944638,9.600749016,-0.006108652,0,-0.00122173,2025-06-23T13:13:18.320,1228,-5364,6943,77,-125,50
8598,13:18.4,2025-06-23T13:13:18.380030,1.156399369,-0.768538773,9.634267807,0.009773844,0.002443461,0.00122173,2025-06-23T13:13:18.428,1236,-5362,6945,59,120,46
8599,13:18.5,2025-06-23T13:13:18.485063,1.216254473,-0.787692368,9.660603523,0.004886922,-0.00122173,0.00122173,2025-06-23T13:13:18.525,1226,-5365,6934,62,-108,71
8600,13:18.6,2025-06-23T13:13:18.588535,1.146822572,-0.78050977,9.648633003,-0.004886922,0,0,2025-06-23T13:13:18.600,1232,-5367,6944,61,-128,54
8601,13:18.7,2025-06-23T13:13:18.779919,1.101332784,-0.751779318,9.643844604,0.008552114,0,0.00122173,2025-06-23T13:13:18.690,1226,-5371,6943,60,-110,75
8602,13:18.8,2025-06-23T13:13:18.779919,1.101332784,-0.751779318,9.643844604,0.008552114,0,0.00122173,2025-06-23T13:13:18.809,1230,-5364,6936,67,-124,56
8603,13:18.9,2025-06-23T13:13:18.978394,1.120486379,-0.737414122,9.667786598,0.009773844,-0.00122173,0,2025-06-23T13:13:18.865,1238,-5362,6947,77,-117,62
8604,13:19.0,2025-06-23T13:13:18.978394,1.120486379,-0.737414122,9.667786598,0.009773844,-0.00122173,0,2025-06-23T13:13:18.963,1231,-5360,6937,66,-125,57
8605,13:19.1,2025-06-23T13:13:19.179654,1.098938584,-0.761356115,9.629479408,-0.008552114,0.00122173,0,2025-06-23T13:13:19.074,1228,-5356,6945,76,126,50
8606,13:19.2,2025-06-23T13:13:19.179654,1.098938584,-0.761356115,9.629479408,-0.008552114,0.00122173,0,2025-06-23T13:13:19.237,1234,-5636,6944,56,-119,63
8607,13:19.3,2025-06-23T13:13:19.279079,1.118092179,-0.699106872,9.63666153,0.010995574,0.00122173,0,2025-06-23T13:13:19.312,1228,-5362,6950,68,-128,48
8608,13:19.4,2025-06-23T13:13:19.364420,1.125274777,-0.713472128,9.641449928,-0.004886922,0.003665192,0.00122173,2025-06-23T13:13:19.424,1230,-5366,6931,68,-108,69
8609,13:19.5,2025-06-23T13:13:19.364420,1.125274777,-0.713472128,9.641449928,-0.004886922,0.003665192,0.00122173,2025-06-23T13:13:19.495,1230,-5357,6934,76,-125,54
8610,13:19.6,2025-06-23T13:13:19.569722,1.158793569,-0.751779318,9.631873131,0.008552114,0.002443461,0.00122173,2025-06-23T13:13:19.587,1233,-5363,6930,61,-124,58
8611,13:19.7,2025-06-23T13:13:19.691920,1.15400517,-0.787692368,9.603142738,-0.002443461,-0.002443461,-0.00122173,2025-06-23T13:13:19.677,1230,-5369,6938,60,-105,78
8612,13:19.8,2025-06-23T13:13:19.797439,1.134851575,-0.735019922,9.686940193,-0.007330383,0.00122173,0,2025-06-23T13:13:19.792,1240,-5365,6956,68,-115,66
8613,13:19.9,2025-06-23T13:13:19.893907,1.180341482,-0.689530075,9.612719536,0.007330383,-0.007330383,0,2025-06-23T13:13:19.792,1240,-5365,6956,68,-115,66
